URL,1,2,3,4,5,6,7,8,9
https://www.nytimes.com/slideshow/2016/06/14/business/disney-in-the-middle-kingdom.html,https:,,www.nytimes.com,slideshow,2016,06,14,business,disney-in-the-middle-kingdom.html
https://tvdecoder.blogs.nytimes.com/2008/12/16/blogs/16tvdecoder-disney-c2645.html,https:,,tvdecoder.blogs.nytimes.com,2008,12,16,blogs,16tvdecoder-disney-c2645.html,
https://www.nytimes.com/2012/06/06/opinion/walt-disney-takes-on-obesity.html,https:,,www.nytimes.com,2012,06,06,opinion,walt-disney-takes-on-obesity.html,
https://www.nytimes.com/1990/04/08/magazine/disney-deco.html,https:,,www.nytimes.com,1990,04,08,magazine,disney-deco.html,
https://www.nytimes.com/2004/05/06/opinion/disney-s-craven-behavior.html,https:,,www.nytimes.com,2004,05,06,opinion,disney-s-craven-behavior.html,
https://www.nytimes.com/2011/11/07/business/media/disney-and-youtube-make-a-video-deal.html,https:,,www.nytimes.com,2011,11,07,business,media,disney-and-youtube-make-a-video-deal.html
https://intransit.blogs.nytimes.com/2012/12/21/your-disney-questions/,https:,,intransit.blogs.nytimes.com,2012,12,21,your-disney-questions,,
https://www.nytimes.com/2015/07/05/travel/a-disney-world-vacation-in-one-day.html,https:,,www.nytimes.com,2015,07,05,travel,a-disney-world-vacation-in-one-day.html,
https://www.nytimes.com/video/business/dealbook/100000004106019/analyst-downgrading-disney.html,https:,,www.nytimes.com,video,business,dealbook,100000004106019,analyst-downgrading-disney.html,
https://www.nytimes.com/2004/09/13/business/media/at-disney-mending-fences-or-moving-on.html,https:,,www.nytimes.com,2004,09,13,business,media,at-disney-mending-fences-or-moving-on.html
https://learning.blogs.nytimes.com/2012/04/23/more-like-disney/,https:,,learning.blogs.nytimes.com,2012,04,23,more-like-disney,,
https://www.nytimes.com/2008/04/10/arts/10arts-PIXARANIMATE_BRF.html,https:,,www.nytimes.com,2008,04,10,arts,10arts-PIXARANIMATE_BRF.html,
https://www.nytimes.com/2004/08/09/business/ruling-on-disney-records.html,https:,,www.nytimes.com,2004,08,09,business,ruling-on-disney-records.html,
https://www.nytimes.com/2003/06/08/tv/for-young-viewers-survivor-the-disney-version.html,https:,,www.nytimes.com,2003,06,08,tv,for-young-viewers-survivor-the-disney-version.html,
https://opinionator.blogs.nytimes.com/2007/05/10/disney-v-hamas/,https:,,opinionator.blogs.nytimes.com,2007,05,10,disney-v-hamas,,
https://www.nytimes.com/2013/12/13/movies/saving-mr-banks-with-tom-hanks-and-emma-thompson.html,https:,,www.nytimes.com,2013,12,13,movies,saving-mr-banks-with-tom-hanks-and-emma-thompson.html,
https://www.nytimes.com/2004/02/12/business/bidding-for-disney-the-overview-cable-giant-bids-to-take-over-disney.html,https:,,www.nytimes.com,2004,02,12,business,bidding-for-disney-the-overview-cable-giant-bids-to-take-over-disney.html,
https://www.nytimes.com/2005/09/22/business/verizon-and-disney-in-deal.html,https:,,www.nytimes.com,2005,09,22,business,verizon-and-disney-in-deal.html,
https://www.nytimes.com/video/movies/awardsseason/100000002722662/disneys-frozen-kingdom.html,https:,,www.nytimes.com,video,movies,awardsseason,100000002722662,disneys-frozen-kingdom.html,
https://www.nytimes.com/2005/09/22/business/verizon-and-disney-in-deal.html,https:,,www.nytimes.com,2005,09,22,business,verizon-and-disney-in-deal.html,
https://www.nytimes.com/2001/10/09/travel/hotel-discount-at-disney.html,https:,,www.nytimes.com,2001,10,09,travel,hotel-discount-at-disney.html,
https://www.nytimes.com/1995/03/13/business/the-media-business-turmoil-at-disney-the-sequel.html,https:,,www.nytimes.com,1995,03,13,business,the-media-business-turmoil-at-disney-the-sequel.html,
https://www.nytimes.com/1984/07/03/business/disney-gibson.html,https:,,www.nytimes.com,1984,07,03,business,disney-gibson.html,
https://www.nytimes.com/2004/02/10/business/disney-defends-chief.html,https:,,www.nytimes.com,2004,02,10,business,disney-defends-chief.html,
https://www.nytimes.com/1994/03/08/business/company-news-disney-in-land-deal.html,https:,,www.nytimes.com,1994,03,08,business,company-news-disney-in-land-deal.html,
https://www.nytimes.com/2013/10/27/us/gambling-debate-entangles-disney-in-florida.html,https:,,www.nytimes.com,2013,10,27,us,gambling-debate-entangles-disney-in-florida.html,
https://artsbeat.blogs.nytimes.com/2012/11/04/wreck-it-ralph-a-hit-for-disney/,https:,,artsbeat.blogs.nytimes.com,2012,11,04,wreck-it-ralph-a-hit-for-disney,,
https://artsbeat.blogs.nytimes.com/2015/02/01/disney-to-crown-elana-an-animated-latina-princess/,https:,,artsbeat.blogs.nytimes.com,2015,02,01,disney-to-crown-elana-an-animated-latina-princess,,
